Id,SalePrice
2735,133076.1954603791
2736,138123.6863280201
2737,126520.46105907558
2738,127712.66515464583
2739,163834.56477263194
2740,139767.23982443253
2741,149479.91246838696
2742,146945.48308499058
2743,149434.1469923508
2744,155517.81288407135
2745,137641.55312574646
2746,137160.01681524896
2747,148858.96478647014
2748,120259.33181501998
2749,132611.06468542546
2750,127384.91391930927
2751,132976.92809749462
2752,195657.0775928046
2753,137249.8195674841
2754,226681.37330618146
2755,127028.38189170169
2756,91736.46395041131
2757,65549.40831816573
2758,74323.87932088798
2759,163783.1220984573
2760,123982.89873257928
2761,144330.57690404865
2762,139228.8728401359
2763,184662.6819675249
2764,143420.95241476648
2765,277191.45137952757
2766,132663.5648728403
2767,88601.23178521194
2768,123654.56376768743
2769,136124.9411519147
2770,142288.58384613396
2771,110767.09026404656
2772,115091.74655390237
2773,149412.0200098805
2774,139720.85902867807
2775,124037.97967115445
2776,139575.68447915596
2777,135010.62402082185
2778,106117.4196399341
2779,118090.75851573242
2780,90388.49488521734
2781,100134.46551509963
2782,94073.5909746179
2783,104482.40063888175
2784,126782.06465369069
2785,134925.2609831901
2786,66259.41122421685
2787,117070.81552590728
2788,81688.14981747801
2789,203152.82719045717
2790,95723.44054471319
2791,116784.69212370478
2792,55553.70820036883
2793,179363.5952232189
2794,113433.4359266317
2795,117020.81511566631
2796,116405.2436982362
2797,192043.9514654901
2798,115221.1364869008
2799,118080.20860673448
2800,71460.36358907902
2801,112064.29846577624
2802,137663.02881781352
2803,163848.49749764203
2804,116273.40183634669
2805,99943.92833966577
2806,82658.627972061
2807,163403.81327042423
2808,155358.2215907247
2809,131696.85177983725
2810,139540.8041068647
2811,149218.89337044305
2812,151391.8452390211
2813,134691.41341316796
2814,142969.36464369576
2815,78826.05135268904
2816,239521.99379151853
2817,153416.8691499697
2818,130413.29610521803
2819,154408.89752566983
2820,132510.09001611467
2821,100365.39351294235
2822,194754.85177855002
2823,306154.2883498234
2824,178457.8083793684
2825,159110.82965144597
2826,133674.2711389275
2827,142321.57204071654
2828,205904.6931231796
2829,206476.65443794717
2830,224615.7736216759
2831,182181.60831861338
2832,244851.91043553746
2833,291021.31686461886
2834,211513.72685345745
2835,215550.07248187714
2836,189086.22945355176
2837,142551.27779258898
2838,150459.87124923288
2839,179401.13264888848
2840,205702.79878326907
2841,200788.70712240328
2842,212672.61940633832
2843,158609.7617861413
2844,153490.0616830749
2845,121059.00274975134
2846,202674.83620357147
2847,205467.33833103586
2848,220193.0961128523
2849,201724.53623512236
2850,281945.5372967357
2851,218159.3198452897
2852,225677.04195364437
2853,236162.19903240533
2854,138747.94977115322
2855,208255.933294485
2856,202111.06200569242
2857,185295.2847033327
2858,208856.17849993374
2859,127544.13113058472
2860,129498.96533126752
2861,134420.86301830466
2862,184234.60077694664
2863,121081.0775313746
2864,242196.06741983714
2865,140651.5514306825
2866,133987.00883461224
2867,109848.14012162061
2868,92223.68218328513
2869,100426.67949784876
2870,130399.58750567192
2871,91388.47420628952
2872,53285.20163820661
2873,104310.43984489987
2874,141128.48965603882
2875,108734.78391454632
2876,183358.18172290415
2877,144619.12264104173
2878,176725.87220990576
2879,138382.85993603073
2880,102676.32372260284
2881,143715.21543651176
2882,161742.8407620701
2883,175175.68355840349
2884,200408.00086698294
2885,194735.37502161445
2886,215979.0509168002
2887,100231.30785770407
2888,136796.82490656592
2889,46523.55620633009
2890,88813.64504100206
2891,134778.18512314965
2892,41602.559082924876
2893,93591.69244762044
2894,64317.07864983163
2895,293567.7587423668
2896,263170.1846230874
2897,205229.50655933266
2898,148309.62745347517
2899,221307.0846471138
2900,159151.03629691346
2901,205344.30655100633
2902,183424.06737569778
2903,343902.7310882293
2904,348429.20994439843
2905,77066.86607223882
2906,212772.17275815675
2907,102410.5885005264
2908,135796.4636754948
2909,135732.40406146494
2910,78414.44216333551
2911,85262.6100020233
2912,142476.98314405986
2913,76677.40177525279
2914,77053.11808660204
2915,82866.0016289806
2916,72832.74911674796
2917,151766.8830755372
2918,119028.23087482664
2919,220699.07418944032
